video,prompt,negative_prompt
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000397.mp4,"A video showing the process of folding a towel, demonstration 1398",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000398.mp4,"A video showing the process of folding a towel, demonstration 1399",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000399.mp4,"A video showing the process of folding a towel, demonstration 1400",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000400.mp4,"A video showing the process of folding a towel, demonstration 1401",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000401.mp4,"A video showing the process of folding a towel, demonstration 1402",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000402.mp4,"A video showing the process of folding a towel, demonstration 1403",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000403.mp4,"A video showing the process of folding a towel, demonstration 1404",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000404.mp4,"A video showing the process of folding a towel, demonstration 1405",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000405.mp4,"A video showing the process of folding a towel, demonstration 1406",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000406.mp4,"A video showing the process of folding a towel, demonstration 1407",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000407.mp4,"A video showing the process of folding a towel, demonstration 1408",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000408.mp4,"A video showing the process of folding a towel, demonstration 1409",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000409.mp4,"A video showing the process of folding a towel, demonstration 1410",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000410.mp4,"A video showing the process of folding a towel, demonstration 1411",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000411.mp4,"A video showing the process of folding a towel, demonstration 1412",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000412.mp4,"A video showing the process of folding a towel, demonstration 1413",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000413.mp4,"A video showing the process of folding a towel, demonstration 1414",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000414.mp4,"A video showing the process of folding a towel, demonstration 1415",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000415.mp4,"A video showing the process of folding a towel, demonstration 1416",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000416.mp4,"A video showing the process of folding a towel, demonstration 1417",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000417.mp4,"A video showing the process of folding a towel, demonstration 1418",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000418.mp4,"A video showing the process of folding a towel, demonstration 1419",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000419.mp4,"A video showing the process of folding a towel, demonstration 1420",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000420.mp4,"A video showing the process of folding a towel, demonstration 1421",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000421.mp4,"A video showing the process of folding a towel, demonstration 1422",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000422.mp4,"A video showing the process of folding a towel, demonstration 1423",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000423.mp4,"A video showing the process of folding a towel, demonstration 1424",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000424.mp4,"A video showing the process of folding a towel, demonstration 1425",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000425.mp4,"A video showing the process of folding a towel, demonstration 1426",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000426.mp4,"A video showing the process of folding a towel, demonstration 1427",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000427.mp4,"A video showing the process of folding a towel, demonstration 1428",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000428.mp4,"A video showing the process of folding a towel, demonstration 1429",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000429.mp4,"A video showing the process of folding a towel, demonstration 1430",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000430.mp4,"A video showing the process of folding a towel, demonstration 1431",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000431.mp4,"A video showing the process of folding a towel, demonstration 1432",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000432.mp4,"A video showing the process of folding a towel, demonstration 1433",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000433.mp4,"A video showing the process of folding a towel, demonstration 1434",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000434.mp4,"A video showing the process of folding a towel, demonstration 1435",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000435.mp4,"A video showing the process of folding a towel, demonstration 1436",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000436.mp4,"A video showing the process of folding a towel, demonstration 1437",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000437.mp4,"A video showing the process of folding a towel, demonstration 1438",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000438.mp4,"A video showing the process of folding a towel, demonstration 1439",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000439.mp4,"A video showing the process of folding a towel, demonstration 1440",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000440.mp4,"A video showing the process of folding a towel, demonstration 1441",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000441.mp4,"A video showing the process of folding a towel, demonstration 1442",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000442.mp4,"A video showing the process of folding a towel, demonstration 1443",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000443.mp4,"A video showing the process of folding a towel, demonstration 1444",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000444.mp4,"A video showing the process of folding a towel, demonstration 1445",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000445.mp4,"A video showing the process of folding a towel, demonstration 1446",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000446.mp4,"A video showing the process of folding a towel, demonstration 1447",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000447.mp4,"A video showing the process of folding a towel, demonstration 1448",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000448.mp4,"A video showing the process of folding a towel, demonstration 1449",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000449.mp4,"A video showing the process of folding a towel, demonstration 1450",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000450.mp4,"A video showing the process of folding a towel, demonstration 1451",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000451.mp4,"A video showing the process of folding a towel, demonstration 1452",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000452.mp4,"A video showing the process of folding a towel, demonstration 1453",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000453.mp4,"A video showing the process of folding a towel, demonstration 1454",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000454.mp4,"A video showing the process of folding a towel, demonstration 1455",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000455.mp4,"A video showing the process of folding a towel, demonstration 1456",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000456.mp4,"A video showing the process of folding a towel, demonstration 1457",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000457.mp4,"A video showing the process of folding a towel, demonstration 1458",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000458.mp4,"A video showing the process of folding a towel, demonstration 1459",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000459.mp4,"A video showing the process of folding a towel, demonstration 1460",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000460.mp4,"A video showing the process of folding a towel, demonstration 1461",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000461.mp4,"A video showing the process of folding a towel, demonstration 1462",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000462.mp4,"A video showing the process of folding a towel, demonstration 1463",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000463.mp4,"A video showing the process of folding a towel, demonstration 1464",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000464.mp4,"A video showing the process of folding a towel, demonstration 1465",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000465.mp4,"A video showing the process of folding a towel, demonstration 1466",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000466.mp4,"A video showing the process of folding a towel, demonstration 1467",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000467.mp4,"A video showing the process of folding a towel, demonstration 1468",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000468.mp4,"A video showing the process of folding a towel, demonstration 1469",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000469.mp4,"A video showing the process of folding a towel, demonstration 1470",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000470.mp4,"A video showing the process of folding a towel, demonstration 1471",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000471.mp4,"A video showing the process of folding a towel, demonstration 1472",
/nyx-storage1/hanliu/fold_towel_new/videos/chunk-000/observation.images.cam_right_wrist/episode_000472.mp4,"A video showing the process of folding a towel, demonstration 1473",
